history:SM/RES102ROWaterSupply_ResCl2

Timestamp,Trend Flags,Status,Value (mg)
04-Feb-26 2:30:00 PM ICT,{ },{ok},0.4
04-Feb-26 2:45:00 PM ICT,{ },{ok},0.4
04-Feb-26 3:00:00 PM ICT,{ },{ok},0.4
04-Feb-26 3:15:00 PM ICT,{ },{ok},0.4
04-Feb-26 3:30:00 PM ICT,{ },{ok},0.5
04-Feb-26 3:45:00 PM ICT,{ },{ok},0.4
04-Feb-26 4:00:00 PM ICT,{ },{ok},0.4
04-Feb-26 4:15:01 PM ICT,{ },{ok},0.4
04-Feb-26 4:30:00 PM ICT,{ },{ok},0.4
04-Feb-26 4:45:00 PM ICT,{ },{ok},0.4
04-Feb-26 5:00:00 PM ICT,{ },{ok},0.4
04-Feb-26 5:15:00 PM ICT,{ },{ok},0.4
04-Feb-26 5:30:00 PM ICT,{ },{ok},0.4
04-Feb-26 5:45:00 PM ICT,{ },{ok},0.4
04-Feb-26 6:00:00 PM ICT,{ },{ok},0.4
04-Feb-26 6:15:00 PM ICT,{ },{ok},0.3
04-Feb-26 6:30:00 PM ICT,{ },{ok},0.3
04-Feb-26 6:45:00 PM ICT,{ },{ok},0.3
04-Feb-26 7:00:00 PM ICT,{ },{ok},0.3
04-Feb-26 7:15:00 PM ICT,{ },{ok},8.6
04-Feb-26 7:30:00 PM ICT,{ },{ok},3.7
04-Feb-26 7:45:00 PM ICT,{ },{ok},2.0
04-Feb-26 8:00:00 PM ICT,{ },{ok},1.5
04-Feb-26 8:15:00 PM ICT,{ },{ok},0.8
04-Feb-26 8:30:00 PM ICT,{ },{ok},1.2
04-Feb-26 8:45:00 PM ICT,{ },{ok},1.0
04-Feb-26 9:00:00 PM ICT,{ },{ok},0.5
04-Feb-26 9:15:00 PM ICT,{ },{ok},1.1
04-Feb-26 9:30:00 PM ICT,{ },{ok},0.6
04-Feb-26 9:45:00 PM ICT,{ },{ok},0.6
04-Feb-26 10:00:00 PM ICT,{ },{ok},0.8
04-Feb-26 10:15:00 PM ICT,{ },{ok},0.7
04-Feb-26 10:30:00 PM ICT,{ },{ok},0.8
04-Feb-26 10:45:00 PM ICT,{ },{ok},0.7
04-Feb-26 11:00:00 PM ICT,{ },{ok},0.6
04-Feb-26 11:15:00 PM ICT,{ },{ok},0.7
04-Feb-26 11:30:00 PM ICT,{ },{ok},0.6
04-Feb-26 11:45:00 PM ICT,{ },{ok},0.7
05-Feb-26 12:00:00 AM ICT,{ },{ok},0.7
05-Feb-26 12:15:01 AM ICT,{ },{ok},0.5
05-Feb-26 12:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 12:45:00 AM ICT,{ },{ok},0.5
05-Feb-26 1:00:00 AM ICT,{ },{ok},0.5
05-Feb-26 1:15:00 AM ICT,{ },{ok},0.6
05-Feb-26 1:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 1:45:00 AM ICT,{ },{ok},0.5
05-Feb-26 2:00:00 AM ICT,{ },{ok},0.4
05-Feb-26 2:15:00 AM ICT,{ },{ok},0.3
05-Feb-26 2:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 2:45:00 AM ICT,{ },{ok},0.5
05-Feb-26 3:00:00 AM ICT,{ },{ok},0.4
05-Feb-26 3:15:00 AM ICT,{ },{ok},0.5
05-Feb-26 3:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 3:45:00 AM ICT,{ },{ok},0.4
05-Feb-26 4:00:00 AM ICT,{ },{ok},0.4
05-Feb-26 4:15:00 AM ICT,{ },{ok},0.3
05-Feb-26 4:30:00 AM ICT,{ },{ok},0.4
05-Feb-26 4:45:00 AM ICT,{ },{ok},0.3
05-Feb-26 5:00:00 AM ICT,{ },{ok},0.3
05-Feb-26 5:15:00 AM ICT,{ },{ok},1.4
05-Feb-26 5:30:00 AM ICT,{ },{ok},0.8
05-Feb-26 5:45:00 AM ICT,{ },{ok},1.0
05-Feb-26 6:00:00 AM ICT,{ },{ok},1.5
05-Feb-26 6:15:00 AM ICT,{ },{ok},0.2
05-Feb-26 6:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 6:45:01 AM ICT,{ },{ok},0.7
05-Feb-26 7:00:00 AM ICT,{ },{ok},0.7
05-Feb-26 7:15:00 AM ICT,{ },{ok},0.8
05-Feb-26 7:30:00 AM ICT,{ },{ok},0.6
05-Feb-26 7:45:00 AM ICT,{ },{ok},0.6
05-Feb-26 8:00:00 AM ICT,{ },{ok},0.6
05-Feb-26 8:15:00 AM ICT,{ },{ok},10.0
05-Feb-26 8:30:00 AM ICT,{ },{ok},2.0
05-Feb-26 8:45:00 AM ICT,{ },{ok},0.7
05-Feb-26 9:00:00 AM ICT,{ },{ok},0.2
05-Feb-26 9:15:01 AM ICT,{ },{ok},0.7
05-Feb-26 9:30:00 AM ICT,{ },{ok},0.6
05-Feb-26 9:45:00 AM ICT,{ },{ok},0.6
05-Feb-26 10:00:00 AM ICT,{ },{ok},0.6
05-Feb-26 10:15:00 AM ICT,{ },{ok},0.7
05-Feb-26 10:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 10:45:00 AM ICT,{ },{ok},0.5
05-Feb-26 11:00:00 AM ICT,{ },{ok},0.6
05-Feb-26 11:15:00 AM ICT,{ },{ok},0.6
05-Feb-26 11:30:00 AM ICT,{ },{ok},0.5
05-Feb-26 11:45:00 AM ICT,{ },{ok},0.5
05-Feb-26 12:00:00 PM ICT,{ },{ok},0.5
05-Feb-26 12:15:00 PM ICT,{ },{ok},0.5
05-Feb-26 12:30:00 PM ICT,{ },{ok},0.6
05-Feb-26 12:45:00 PM ICT,{ },{ok},0.5
05-Feb-26 1:00:00 PM ICT,{ },{ok},0.5
05-Feb-26 1:15:00 PM ICT,{ },{ok},0.5
05-Feb-26 1:30:01 PM ICT,{ },{ok},0.5
05-Feb-26 1:45:00 PM ICT,{ },{ok},0.5
05-Feb-26 2:00:00 PM ICT,{ },{ok},0.5
05-Feb-26 2:15:00 PM ICT,{ },{ok},0.5
05-Feb-26 2:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 2:45:01 PM ICT,{ },{ok},0.5
05-Feb-26 3:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 3:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 3:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 3:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 4:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 4:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 4:30:01 PM ICT,{ },{ok},0.5
05-Feb-26 4:45:01 PM ICT,{ },{ok},0.5
05-Feb-26 5:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 5:15:01 PM ICT,{ },{ok},0.4
05-Feb-26 5:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 5:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 6:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 6:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 6:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 6:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 7:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 7:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 7:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 7:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 8:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 8:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 8:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 8:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 9:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 9:15:00 PM ICT,{ },{ok},0.4
05-Feb-26 9:30:00 PM ICT,{ },{ok},0.4
05-Feb-26 9:45:00 PM ICT,{ },{ok},0.4
05-Feb-26 10:00:00 PM ICT,{ },{ok},0.4
05-Feb-26 10:15:00 PM ICT,{ },{ok},0.3
05-Feb-26 10:30:00 PM ICT,{ },{ok},0.3
05-Feb-26 10:45:00 PM ICT,{ },{ok},0.3
05-Feb-26 11:00:00 PM ICT,{ },{ok},0.3
05-Feb-26 11:15:00 PM ICT,{ },{ok},0.3
05-Feb-26 11:30:00 PM ICT,{ },{ok},0.3
05-Feb-26 11:45:00 PM ICT,{ },{ok},0.3
06-Feb-26 12:00:00 AM ICT,{ },{ok},0.3
06-Feb-26 12:15:00 AM ICT,{ },{ok},0.3
06-Feb-26 12:30:01 AM ICT,{ },{ok},0.3
06-Feb-26 12:45:00 AM ICT,{ },{ok},0.3
06-Feb-26 1:00:00 AM ICT,{ },{ok},0.3
06-Feb-26 1:15:00 AM ICT,{ },{ok},0.3
06-Feb-26 1:30:00 AM ICT,{ },{ok},0.3
06-Feb-26 1:45:00 AM ICT,{ },{ok},0.3
06-Feb-26 2:00:00 AM ICT,{ },{ok},0.3
06-Feb-26 2:15:00 AM ICT,{ },{ok},0.3
06-Feb-26 2:30:00 AM ICT,{ },{ok},0.3
06-Feb-26 2:45:00 AM ICT,{ },{ok},0.3
06-Feb-26 3:00:01 AM ICT,{ },{ok},0.3
06-Feb-26 3:15:00 AM ICT,{ },{ok},0.3
06-Feb-26 3:30:00 AM ICT,{ },{ok},0.3
06-Feb-26 3:45:00 AM ICT,{ },{ok},0.3
06-Feb-26 4:00:00 AM ICT,{ },{ok},0.3
06-Feb-26 4:15:00 AM ICT,{ },{ok},0.3
06-Feb-26 4:30:00 AM ICT,{ },{ok},0.3
06-Feb-26 4:45:00 AM ICT,{ },{ok},0.3
06-Feb-26 5:00:00 AM ICT,{ },{ok},0.2
06-Feb-26 5:15:00 AM ICT,{ },{ok},0.2
06-Feb-26 5:30:00 AM ICT,{ },{ok},1.4
06-Feb-26 5:45:00 AM ICT,{ },{ok},0.8
06-Feb-26 6:00:00 AM ICT,{ },{ok},0.9
06-Feb-26 6:15:01 AM ICT,{ },{ok},0.9
06-Feb-26 6:30:00 AM ICT,{ },{ok},0.2
06-Feb-26 6:45:00 AM ICT,{ },{ok},1.1
06-Feb-26 7:00:00 AM ICT,{ },{ok},0.9
06-Feb-26 7:15:00 AM ICT,{ },{ok},8.2
06-Feb-26 7:30:00 AM ICT,{ },{ok},3.4
06-Feb-26 7:45:00 AM ICT,{ },{ok},2.9
06-Feb-26 8:00:00 AM ICT,{ },{ok},2.7
06-Feb-26 8:15:00 AM ICT,{ },{ok},3.0
06-Feb-26 8:30:00 AM ICT,{ },{ok},2.6
06-Feb-26 8:45:01 AM ICT,{ },{ok},1.7
06-Feb-26 9:00:01 AM ICT,{ },{ok},2.1
06-Feb-26 9:15:00 AM ICT,{ },{ok},1.5
06-Feb-26 9:30:00 AM ICT,{ },{ok},1.5
06-Feb-26 9:45:01 AM ICT,{ },{ok},0.4
06-Feb-26 10:00:01 AM ICT,{ },{ok},0.7
06-Feb-26 10:15:01 AM ICT,{ },{ok},0.5
06-Feb-26 10:30:00 AM ICT,{ },{ok},0.8
06-Feb-26 10:45:00 AM ICT,{ },{ok},0.6
06-Feb-26 11:00:00 AM ICT,{ },{ok},0.5
06-Feb-26 11:15:00 AM ICT,{ },{ok},1.0
